id,artifact_id,name,level,rarity,attribute,kind,is_locked,is_unnecessary,skill1_name,skill1_quality,skill1_effect,skill1_level,skill1_is_max_quality,skill2_name,skill2_quality,skill2_effect,skill2_level,skill2_is_max_quality,skill3_name,skill3_quality,skill3_effect,skill3_level,skill3_is_max_quality,skill4_name,skill4_quality,skill4_effect,skill4_level,skill4_is_max_quality
3626498,301040301,金華革帯,1,3,風,斧,False,False,防御,2,+9.6%,1,False,HP,1,+660,1,False,アビリティ与ダメージ上昇,3,+13000,1,False,リンクアビリティを一定回数使用時に自分のリンクアビリティの再使用間隔を1ターン短縮,1,8回,1,True
3621090,301070101,オミナス・バンクル,1,3,闇,格闘,False,False,アビリティダメージ,2,+14.4%,1,False,防御,2,+9.6%,1,False,アビリティダメージ上限,2,+9.6%,1,False,バトル開始時と5ターン毎に自分にバリア効果,1,1000,1,True
3621086,301080101,オミナス・フィアン,1,3,火,弓,False,False,自属性攻撃力,3,+10.4%,1,False,有利属性軽減,1,+4.4%,1,False,アビリティダメージ上限,2,+9.6%,1,False,アビリティを一定回数使用する度に自分にダメージ上限UP(累積),1,5回,1,True
3621084,301070101,オミナス・バンクル,1,3,闇,格闘,False,False,HP,1,+660,1,False,弱体耐性,1,+6.6%,1,False,通常攻撃の与ダメージ上昇,1,+8800,1,False,ターン終了時、自分がそのターン中に消費したHPに応じて敵に無属性ダメージ,1,10倍,1,True
3621059,301060201,サント・リネット,1,3,土,銃,False,False,有利属性軽減,5,+6%,1,True,攻撃力,4,+1680,1,False,アビリティダメージ上限,3,+10.4%,1,False,弱体アビリティ使用時、敵に被ダメージUP(2回),1,4%,1,True
3621057,301030201,サント・キャスク,1,3,水,槍,False,False,奥義ダメージ,3,+15.6%,1,False,ダブルアタック確率,4,+8.4%,1,False,通常攻撃ダメージ上限UP/アビリティダメージ上限-80％/奥義ダメージ上限-60％,2,+4.8%,1,False,バトル開始時に最大HPの20%を消費するが3ターン後、自分にダメージ上限UP,1,10%,1,True
3621032,301070101,オミナス・バンクル,1,3,火,格闘,False,False,弱体成功率,4,+8.4%,1,False,トリプルアタック確率,1,+4.4%,1,False,HPが100%の時、与ダメージUP,2,+2.4%,1,False,ターン終了時、確率で敵の強化効果を全て無効化(重複不可),1,1%,1,True
3620942,301080301,金華胸鎧,1,3,風,弓,False,False,弱体耐性,4,+8.4%,1,False,トリプルアタック確率,2,+4.8%,1,False,確率で強化効果が無効化されない,1,20%,1,True,アビリティダメージを一定量与える毎に自分にアビリティ与ダメージ上昇(累積),1,40000000,1,True
3620928,301090201,サント・ボアトムジーク,1,3,闇,楽器,False,False,回復性能,2,+14.4%,1,False,自属性攻撃力,2,+9.6%,1,False,HPが100%の時、与ダメージUP,1,+2.2%,1,False,攻撃行動を行わなかった場合、ターン終了時に自分に一定個数ランダムな強化効果,1,1個,1,True
3620574,301020301,金華面具,1,3,闇,短剣,False,False,弱体耐性,1,+6.6%,1,False,奥義ダメージ,5,+18%,1,True,HPが50%以上の時、トリプルアタック確率UP,1,+6.6%,1,False,1回攻撃発動時、自分に一定個数ランダムな強化効果,1,1個,1,True
3620573,301050101,オミナス・トーテム,1,3,闇,杖,False,False,回避率,2,+4.8%,1,False,防御,1,+8.8%,1,False,奥義ダメージ上限UP/通常攻撃ダメージ上限-20％/アビリティダメージ上限-80％,1,+13.2%,1,False,1番目のアビリティ使用時にHPを一定割合消費するが、1番目のアビリティの使用間隔を1ターン短縮(レベルに応じて消費割合DOWN),1,30%,1,True
3612986,301010101,オミナス・アミュレット,1,3,闇,剣,False,False,ダブルアタック確率,1,+6.6%,1,False,自属性攻撃力,3,+10.4%,1,False,HPが50%以下の時、被ダメージを軽減,1,+8.8%,1,False,弱体アビリティ使用時、敵に被ダメージUP(2回),1,4%,1,True
3612983,301050101,オミナス・トーテム,1,3,風,杖,False,False,弱体耐性,2,+7.2%,1,False,攻撃力,3,+1560,1,False,アビリティ与ダメージ上昇,1,+11000,1,False,アビリティを一定回数使用する度に自分にダメージ上限UP(累積),1,5回,1,True
3607159,301050201,サント・ローブ,1,3,風,杖,False,False,奥義ダメージ,2,+14.4%,1,False,アビリティダメージ,2,+14.4%,1,False,HPが100%の時、与ダメージUP,3,+2.6%,1,False,ターン終了時、確率で敵の強化効果を全て無効化(重複不可),1,1%,1,True
3607075,301030101,オミナス・ゴブレット,1,3,水,槍,False,False,自属性攻撃力,2,+9.6%,1,False,弱体耐性,2,+7.2%,1,False,通常攻撃の与ダメージ上昇,1,+8800,1,False,攻撃行動を行わなかった場合、ターン終了時に自分に一定個数ランダムな強化効果,1,1個,1,True
3607074,301050201,サント・ローブ,1,3,水,杖,False,False,ダブルアタック確率,2,+7.2%,1,False,防御,3,+10.4%,1,False,最大HP上昇/防御力-70%,1,+8.8%,1,False,ターン終了時にHPが50%以下の敵がいる時、一度だけ自分のHPを回復,1,2000,1,True
3607064,301100101,オミナス・ストーン,1,3,闇,刀,False,False,有利属性軽減,5,+6%,1,True,ダブルアタック確率,4,+8.4%,1,False,HPが100%の時、与ダメージUP,1,+2.2%,1,False,1番目のアビリティ使用時にHPを一定割合消費するが、1番目のアビリティの使用間隔を1ターン短縮(レベルに応じて消費割合DOWN),1,30%,1,True
3607000,301100301,金華香炉,1,3,風,刀,False,False,回避率,2,+4.8%,1,False,攻撃力,2,+1440,1,False,最大HP上昇/防御力-70%,3,+10.4%,1,False,ターン終了時、自分がそのターン中に消費した奥義ゲージ量に応じて自分に与ダメージ上昇,1,最大5000,1,True
3606999,301090201,サント・ボアトムジーク,1,3,土,楽器,False,False,HP,2,+720,1,False,奥義ダメージ,1,+13.2%,1,False,奥義与ダメージ上昇,2,+120000,1,False,ターン終了時、確率で敵の強化効果を全て無効化(重複不可),1,1%,1,True
3606998,301030201,サント・キャスク,1,3,水,槍,False,False,トリプルアタック確率,3,+5.2%,1,False,HP,3,+780,1,False,HPが50%以上の時、トリプルアタック確率UP,2,+7.2%,1,False,一定回数敵の攻撃行動のターゲットになった場合、一度だけ自分に自属性追撃(1回)効果,1,7回,1,True
3606971,301100201,サント・キャプション,1,3,闇,刀,False,False,防御,3,+10.4%,1,False,自属性攻撃力,3,+10.4%,1,False,アビリティ与ダメージ上昇,2,+12000,1,False,アビリティを一定回数使用する度に自分にダメージ上限UP(累積),1,5回,1,True
3606970,301070201,サント・ブート,1,3,風,格闘,False,False,アビリティダメージ,1,+13.2%,1,False,有利属性軽減,1,+4.4%,1,False,HPが100%の時、与ダメージUP,1,+2.2%,1,False,アビリティを一定回数使用する度に自分にダメージ上限UP(累積),1,5回,1,True
3606969,301090101,オミナス・ホイッスル,1,3,火,楽器,False,False,トリプルアタック確率,1,+4.4%,1,False,攻撃力,1,+1320,1,False,チェイン与ダメージUP,1,+6.6%,1,False,回復アビリティ使用時、自分の次に配置されたキャラに自属性追撃効果(1回),1,4%,1,True
3606968,301080101,オミナス・フィアン,1,3,闇,弓,False,False,攻撃力,3,+1560,1,False,奥義ダメージ,1,+13.2%,1,False,HPが100%の時、与ダメージUP,1,+2.2%,1,False,攻撃開始時に敵の弱体効果の数が3つ以下の時、自分にブロック効果,1,5%,1,True
3606933,301090101,オミナス・ホイッスル,1,3,風,楽器,False,False,クリティカル確率,2,+14.4%,1,False,トリプルアタック確率,2,+4.8%,1,False,チェイン与ダメージUP,5,+9%,1,True,攻撃行動を行わなかった場合、ターン終了時に自分に一定個数ランダムな強化効果,1,1個,1,True
3598955,301050301,金華名鏡,1,3,風,杖,False,False,HP,2,+720,1,False,弱体成功率,3,+7.8%,1,False,奥義ダメージ上限,3,+7.8%,1,False,攻撃行動を行わなかった場合、ターン終了時に自分に一定個数ランダムな強化効果,1,1個,1,True
3598896,301070201,サント・ブート,1,3,火,格闘,False,False,奥義ダメージ,1,+13.2%,1,False,回避率,2,+4.8%,1,False,通常攻撃ダメージ上限,4,+2.8%,1,False,サブメンバー時、一定ターン毎に敵全体にランダムな弱体効果を1つ付与(重複不可),1,7ターン,1,True
3598039,301030101,オミナス・ゴブレット,1,3,光,槍,False,False,トリプルアタック確率,3,+5.2%,1,False,クリティカル確率,2,+14.4%,1,False,クリティカル発動時、ダメージ上限UP,3,+2.6%,1,False,バトル開始時から1ターンの間被ダメージ減少,1,1000,1,True
3585535,301010101,オミナス・アミュレット,1,3,土,剣,False,False,回避率,1,+4.4%,1,False,トリプルアタック確率,3,+5.2%,1,False,HPが100%の時、与ダメージUP,1,+2.2%,1,False,ターン終了時にHPが50%以下の敵がいる時、一度だけ自分のHPを回復,1,2000,1,True
3565542,301050101,オミナス・トーテム,1,3,火,杖,False,False,回避率,2,+4.8%,1,False,ダブルアタック確率,3,+7.8%,1,False,通常攻撃の与ダメージ上昇,2,+9600,1,False,1番目のアビリティ使用時にHPを一定割合消費するが、1番目のアビリティの使用間隔を1ターン短縮(レベルに応じて消費割合DOWN),1,30%,1,True
3523337,301030201,サント・キャスク,1,3,闇,槍,False,False,弱体耐性,2,+7.2%,1,False,クリティカル確率,1,+13.2%,1,False,奥義ダメージ特殊上限UP,2,+4.8%,1,False,バトル開始時に最大HPの20%を消費するが3ターン後、自分にダメージ上限UP,1,10%,1,True
3486698,301040101,オミナス・ホーン,1,3,闇,斧,False,False,ダブルアタック確率,1,+6.6%,1,False,アビリティダメージ,2,+14.4%,1,False,確率で攻撃開始時に自分の弱体効果を1つ回復,1,20%,1,True,ターン終了時、自分がそのターン中に消費したHPに応じて敵に無属性ダメージ,1,10倍,1,True
3486696,301090101,オミナス・ホイッスル,1,3,闇,楽器,False,False,弱体成功率,3,+7.8%,1,False,攻撃力,5,+1800,1,True,再生,1,440,1,False,リンクアビリティを一定回数使用時に自分のリンクアビリティの再使用間隔を1ターン短縮,1,8回,1,True
3486636,301060301,金華望鏡,1,3,光,銃,False,False,奥義ダメージ,1,+13.2%,1,False,弱体成功率,1,+6.6%,1,False,HPが50%以下の時、被ダメージを軽減,1,+8.8%,1,False,攻撃開始時に敵の弱体効果の数が3つ以下の時、自分にブロック効果,1,5%,1,True
3486635,301030101,オミナス・ゴブレット,1,3,水,槍,False,False,弱体耐性,3,+7.8%,1,False,自属性攻撃力,4,+11.2%,1,False,チェイン与ダメージUP,1,+6.6%,1,False,一定回数敵の攻撃行動のターゲットになった場合、一度だけ自分に自属性追撃(1回)効果,1,7回,1,True
3486617,301020101,オミナス・リング,1,3,闇,短剣,False,False,攻撃力,2,+1440,1,False,HP,4,+840,1,False,チェイン与ダメージUP,1,+6.6%,1,False,バトル開始時に最大HPの20%を消費するが3ターン後、自分にダメージ上限UP,1,10%,1,True
3486611,301070301,金華覆装,1,3,光,格闘,False,False,クリティカル確率,2,+14.4%,1,False,弱体耐性,1,+6.6%,1,False,通常攻撃ダメージ上限,1,+2.2%,1,False,確率でターンの進行時に経過ターンを5ターン進める(重複不可),1,0.2%,1,True
3486568,301070301,金華覆装,1,3,水,格闘,False,False,アビリティダメージ,2,+14.4%,1,False,有利属性軽減,4,+5.6%,1,False,通常攻撃の与ダメージ上昇,1,+8800,1,False,弱体アビリティ使用時、敵に被ダメージUP(2回),1,4%,1,True
3486544,301080201,サント・シャッポー,1,3,水,弓,False,False,HP,4,+840,1,False,弱体成功率,4,+8.4%,1,False,奥義ダメージ上限UP/通常攻撃ダメージ上限-20％/アビリティダメージ上限-80％,3,+15.6%,1,False,攻撃開始時に敵の弱体効果の数が3つ以下の時、自分にブロック効果,1,5%,1,True
3486518,301080201,サント・シャッポー,1,3,火,弓,False,False,有利属性軽減,2,+4.8%,1,False,ダブルアタック確率,2,+7.2%,1,False,通常攻撃ダメージ上限UP/アビリティダメージ上限-80％/奥義ダメージ上限-60％,1,+4.4%,1,False,敵に一定回数攻撃を与えた時、一度だけ自分に乱撃(3ヒット)効果(1回),1,200回,1,True
3486510,301060301,金華望鏡,1,3,土,銃,False,False,防御,1,+8.8%,1,False,HP,2,+720,1,False,アビリティ与ダメージ上昇,5,+15000,1,True,ターン終了時、確率で敵の強化効果を全て無効化(重複不可),1,1%,1,True
3486462,301080201,サント・シャッポー,1,3,土,弓,False,False,奥義ダメージ,4,+16.8%,1,False,回復性能,4,+16.8%,1,False,奥義ダメージ特殊上限UP,1,+4.4%,1,False,アビリティダメージを一定量与える毎に自分にアビリティ与ダメージ上昇(累積),1,40000000,1,True
3486425,301010301,金華羽飾,1,3,風,剣,False,False,弱体成功率,3,+7.8%,1,False,弱体耐性,1,+6.6%,1,False,再生,1,440,1,False,ターン終了時、確率で敵の強化効果を全て無効化(重複不可),1,1%,1,True
3486404,301100301,金華香炉,1,3,闇,刀,False,False,奥義ダメージ,2,+14.4%,1,False,アビリティダメージ,2,+14.4%,1,False,アビリティダメージ上限,2,+9.6%,1,False,使用間隔が10ターン以上のアビリティ使用時、自分に与ダメージUP,1,2%,1,True
3486402,301060101,オミナス・ペンダント,1,3,土,銃,False,False,回避率,1,+4.4%,1,False,弱体耐性,1,+6.6%,1,False,奥義ダメージ特殊上限UP,4,+5.6%,1,False,敵に一定回数攻撃を与えた時、一度だけ自分に乱撃(3ヒット)効果(1回),1,200回,1,True
3486367,301070101,オミナス・バンクル,1,3,風,格闘,False,False,回避率,1,+4.4%,1,False,弱体耐性,4,+8.4%,1,False,アビリティ与ダメージ上昇,1,+11000,1,False,獲得経験値UP(重複不可)　◆サブメンバーにいる場合でも発動,1,+1%,1,True
3486320,301010201,サント・クローヌ,1,3,火,剣,False,False,アビリティダメージ,5,+18%,1,True,弱体耐性,2,+7.2%,1,False,通常攻撃の与ダメージ上昇,1,+8800,1,False,一定回数敵の攻撃行動のターゲットになった場合、一度だけ自分に自属性追撃(1回)効果,1,7回,1,True
3486254,301060201,サント・リネット,1,3,風,銃,False,False,攻撃力,1,+1320,1,False,回避率,2,+4.8%,1,False,最大HP上昇/防御力-70%,1,+8.8%,1,False,回復アビリティ使用時、自分の次に配置されたキャラに自属性追撃効果(1回),1,4%,1,True
3486233,301020101,オミナス・リング,1,3,光,短剣,False,False,自属性攻撃力,2,+9.6%,1,False,有利属性軽減,2,+4.8%,1,False,HPが50%以下の時、被ダメージを軽減,1,+8.8%,1,False,ターン終了時、確率で敵の強化効果を全て無効化(重複不可),1,1%,1,True
3486191,301080301,金華胸鎧,1,3,火,弓,False,False,HP,2,+720,1,False,攻撃力,3,+1560,1,False,アビリティ与ダメージ上昇,1,+11000,1,False,敵に一定回数攻撃を与えた時、一度だけ自分に乱撃(3ヒット)効果(1回),1,200回,1,True
3486148,301090101,オミナス・ホイッスル,1,3,光,楽器,False,False,弱体成功率,1,+6.6%,1,False,有利属性軽減,1,+4.4%,1,False,再生,1,440,1,False,バトル開始時に自分に一定個数ランダムな強化効果,1,1個,1,True
3486055,301040301,金華革帯,1,3,火,斧,False,False,自属性攻撃力,4,+11.2%,1,False,有利属性軽減,2,+4.8%,1,False,HPが50%以上の時、トリプルアタック確率UP,3,+7.8%,1,False,一定回数敵の攻撃行動のターゲットになった場合、一度だけ自分に自属性追撃(1回)効果,1,7回,1,True
