id,artifact_id,name,level,max_level,rarity,attribute,skill1_name,skill1_quality,skill1_effect,skill2_name,skill2_quality,skill2_effect,skill3_name,skill3_quality,skill3_effect,skill4_name,skill4_quality,skill4_effect
3486518,301080201,サント・シャッポー,1,5,3,1,有利属性軽減,2,+4.8%,ダブルアタック確率,2,+7.2%,通常攻撃ダメージ上限UP/アビリティダメージ上限-80％/奥義ダメージ上限-60％,1,+4.4%,敵に一定回数攻撃を与えた時、一度だけ自分に乱撃(3ヒット)効果(1回),1,200回
3486510,301060301,金華望鏡,1,5,3,3,防御,1,+8.8%,HP,2,+720,アビリティ与ダメージ上昇,5,+15000,ターン終了時、確率で敵の強化効果を全て無効化(重複不可),1,1%
3486462,301080201,サント・シャッポー,1,5,3,3,奥義ダメージ,4,+16.8%,回復性能,4,+16.8%,奥義ダメージ特殊上限UP,1,+4.4%,アビリティダメージを一定量与える毎に自分にアビリティ与ダメージ上昇(累積),1,40000000
3486425,301010301,金華羽飾,1,5,3,4,弱体成功率,3,+7.8%,弱体耐性,1,+6.6%,再生,1,440,ターン終了時、確率で敵の強化効果を全て無効化(重複不可),1,1%
3486404,301100301,金華香炉,1,5,3,6,奥義ダメージ,2,+14.4%,アビリティダメージ,2,+14.4%,アビリティダメージ上限,2,+9.6%,使用間隔が10ターン以上のアビリティ使用時、自分に与ダメージUP,1,2%
3486402,301060101,オミナス・ペンダント,1,5,3,3,回避率,1,+4.4%,弱体耐性,1,+6.6%,奥義ダメージ特殊上限UP,4,+5.6%,敵に一定回数攻撃を与えた時、一度だけ自分に乱撃(3ヒット)効果(1回),1,200回
3486367,301070101,オミナス・バンクル,1,5,3,4,回避率,1,+4.4%,弱体耐性,4,+8.4%,アビリティ与ダメージ上昇,1,+11000,獲得経験値UP(重複不可)　◆サブメンバーにいる場合でも発動,1,+1%
3486320,301010201,サント・クローヌ,1,5,3,1,アビリティダメージ,5,+18%,弱体耐性,2,+7.2%,通常攻撃の与ダメージ上昇,1,+8800,一定回数敵の攻撃行動のターゲットになった場合、一度だけ自分に自属性追撃(1回)効果,1,7回
3486254,301060201,サント・リネット,1,5,3,4,攻撃力,1,+1320,回避率,2,+4.8%,最大HP上昇/防御力-70%,1,+8.8%,回復アビリティ使用時、自分の次に配置されたキャラに自属性追撃効果(1回),1,4%
3486233,301020101,オミナス・リング,1,5,3,5,自属性攻撃力,2,+9.6%,有利属性軽減,2,+4.8%,HPが50%以下の時、被ダメージを軽減,1,+8.8%,ターン終了時、確率で敵の強化効果を全て無効化(重複不可),1,1%
3486191,301080301,金華胸鎧,1,5,3,1,HP,2,+720,攻撃力,3,+1560,アビリティ与ダメージ上昇,1,+11000,敵に一定回数攻撃を与えた時、一度だけ自分に乱撃(3ヒット)効果(1回),1,200回
3486148,301090101,オミナス・ホイッスル,1,5,3,5,弱体成功率,1,+6.6%,有利属性軽減,1,+4.4%,再生,1,440,バトル開始時に自分に一定個数ランダムな強化効果,1,1個
3486055,301040301,金華革帯,1,5,3,1,自属性攻撃力,4,+11.2%,有利属性軽減,2,+4.8%,HPが50%以上の時、トリプルアタック確率UP,3,+7.8%,一定回数敵の攻撃行動のターゲットになった場合、一度だけ自分に自属性追撃(1回)効果,1,7回
3481384,301090201,サント・ボアトムジーク,1,5,3,2,自属性攻撃力,1,+8.8%,奥義ダメージ,3,+15.6%,通常攻撃ダメージ上限UP/アビリティダメージ上限-80％/奥義ダメージ上限-60％,1,+4.4%,回復アビリティ使用時、自分の次に配置されたキャラに自属性追撃効果(1回),1,4%
3481309,301030301,金華旗幟,1,5,3,2,攻撃力,2,+1440,ダブルアタック確率,4,+8.4%,奥義ダメージ上限,1,+6.6%,獲得経験値UP(重複不可)　◆サブメンバーにいる場合でも発動,1,+1%
3470367,301070201,サント・ブート,1,5,3,3,奥義ダメージ,1,+13.2%,回避率,2,+4.8%,HPが50%以上の時、トリプルアタック確率UP,1,+6.6%,攻撃行動を行わなかった場合、ターン終了時に自分に一定個数ランダムな強化効果,1,1個
3470366,301020201,サント・ジャセロン,1,5,3,4,自属性攻撃力,4,+11.2%,回復性能,3,+15.6%,最大HP上昇/防御力-70%,4,+11.2%,敵に一定回数攻撃を与えた時、一度だけ自分に乱撃(3ヒット)効果(1回),1,200回
3469483,301060201,サント・リネット,1,5,3,4,自属性攻撃力,1,+8.8%,弱体耐性,2,+7.2%,通常攻撃ダメージ上限UP/アビリティダメージ上限-80％/奥義ダメージ上限-60％,4,+5.6%,攻撃開始時に敵の弱体効果の数が3つ以下の時、自分にブロック効果,1,5%
3454162,301070101,オミナス・バンクル,1,5,3,6,弱体成功率,2,+7.2%,奥義ダメージ,1,+13.2%,確率で攻撃開始時に自分の弱体効果を1つ回復,1,20%,戦闘不能になった時、一度だけ味方全体に一定個数ランダムな強化効果,1,1個
3430252,301090101,オミナス・ホイッスル,1,5,3,1,アビリティダメージ,4,+16.8%,有利属性軽減,1,+4.4%,アビリティダメージ上限,2,+9.6%,一定回数敵の攻撃行動のターゲットになった場合、一度だけ自分に自属性追撃(1回)効果,1,7回
3412185,301040201,サント・アルミュール,1,5,3,3,攻撃力,3,+1560,トリプルアタック確率,2,+4.8%,通常攻撃ダメージ上限UP/アビリティダメージ上限-80％/奥義ダメージ上限-60％,3,+5.2%,敵に一定回数攻撃を与えた時、一度だけ自分に乱撃(3ヒット)効果(1回),1,200回
3412127,301050301,金華名鏡,1,5,3,1,自属性攻撃力,2,+9.6%,アビリティダメージ,2,+14.4%,奥義ダメージ上限UP/通常攻撃ダメージ上限-20％/アビリティダメージ上限-80％,4,+16.8%,使用間隔が10ターン以上のアビリティ使用時、自分に与ダメージUP,1,2%
3412029,301010101,オミナス・アミュレット,1,5,3,4,回避率,3,+5.2%,防御,1,+8.8%,通常攻撃の与ダメージ上昇,2,+9600,アイテムドロップ率UP(重複不可)　◆サブメンバーにいる場合でも発動,1,+0.5%
3389366,301050301,金華名鏡,5,5,3,1,アビリティダメージ,3,+24.6%,弱体成功率,2,+8.7%,HPが100%の時、与ダメージUP,1,+2.2%,確率でターンの進行時に経過ターンを5ターン進める(重複不可),1,0.2%
3361673,301010201,サント・クローヌ,5,5,3,1,ダブルアタック確率,1,+8.1%,クリティカル確率,4,+16.8%,通常攻撃の与ダメージ上昇,5,+14000,戦闘不能になった時、一度だけ味方全体に一定個数ランダムな強化効果,1,3個
3357446,301060201,サント・リネット,1,5,3,5,ダブルアタック確率,1,+6.6%,トリプルアタック確率,2,+4.8%,HPが50%以上の時、トリプルアタック確率UP,1,+6.6%,1番目のアビリティ使用時にHPを一定割合消費するが、1番目のアビリティの使用間隔を1ターン短縮(レベルに応じて消費割合DOWN),1,30%
3357342,301040201,サント・アルミュール,1,5,3,5,弱体成功率,3,+7.8%,HP,2,+720,クリティカル発動時、ダメージ上限UP,2,+2.4%,一定回数敵の攻撃行動のターゲットになった場合、一度だけ自分に自属性追撃(1回)効果,1,7回
3357334,301090101,オミナス・ホイッスル,1,5,3,4,回復性能,2,+14.4%,奥義ダメージ,2,+14.4%,クリティカル発動時、ダメージ上限UP,2,+2.4%,バトル開始時から1ターンの間被ダメージ減少,1,1000
3357328,301060101,オミナス・ペンダント,1,5,3,3,トリプルアタック確率,1,+4.4%,奥義ダメージ,1,+13.2%,奥義ダメージ上限UP/通常攻撃ダメージ上限-20％/アビリティダメージ上限-80％,4,+16.8%,アイテムドロップ率UP(重複不可)　◆サブメンバーにいる場合でも発動,1,+0.5%
3357285,301040101,オミナス・ホーン,1,5,3,5,トリプルアタック確率,2,+4.8%,クリティカル確率,2,+14.4%,HPが100%の時、与ダメージUP,3,+2.6%,サブメンバー時、一定ターン毎に敵全体にランダムな弱体効果を1つ付与(重複不可),1,7ターン
3357282,301070201,サント・ブート,1,5,3,1,弱体成功率,3,+7.8%,クリティカル確率,4,+16.8%,クリティカル発動時、ダメージ上限UP,3,+2.6%,弱体アビリティ使用時、敵に被ダメージUP(2回),1,4%
3357222,301030301,金華旗幟,1,5,3,1,HP,2,+720,自属性攻撃力,3,+10.4%,HPが50%以上の時、トリプルアタック確率UP,1,+6.6%,ターン終了時にHPが50%以下の敵がいる時、一度だけ自分のHPを回復,1,2000
3357195,301010301,金華羽飾,1,5,3,1,自属性攻撃力,1,+8.8%,HP,1,+660,クリティカル発動時、ダメージ上限UP,1,+2.2%,敵に一定回数攻撃を与えた時、一度だけ自分に乱撃(3ヒット)効果(1回),1,200回
3357183,301030101,オミナス・ゴブレット,5,5,3,4,自属性攻撃力,2,+11.6%,トリプルアタック確率,2,+5.8%,ターンダメージを軽減,2,+11.6%,1番目のアビリティ使用時にHPを一定割合消費するが、1番目のアビリティの使用間隔を1ターン短縮(レベルに応じて消費割合DOWN),1,24%
3357160,301090101,オミナス・ホイッスル,1,5,3,1,自属性攻撃力,1,+8.8%,弱体成功率,3,+7.8%,通常攻撃ダメージ上限,1,+2.2%,攻撃開始時、確率で自分に乱撃(6ヒット)効果(1回),1,1%
3357159,301080201,サント・シャッポー,1,5,3,1,自属性攻撃力,3,+10.4%,奥義ダメージ,2,+14.4%,HPが100%の時、与ダメージUP,1,+2.2%,獲得経験値UP(重複不可)　◆サブメンバーにいる場合でも発動,1,+1%
3357158,301080101,オミナス・フィアン,1,5,3,1,自属性攻撃力,1,+8.8%,回避率,3,+5.2%,HPが100%の時、与ダメージUP,3,+2.6%,アビリティを一定回数使用する度に自分にダメージ上限UP(累積),1,5回
3357130,301100201,サント・キャプション,1,5,3,5,奥義ダメージ,1,+13.2%,弱体成功率,4,+8.4%,ターンダメージを軽減,5,+12%,ターン終了時、確率で敵の強化効果を全て無効化(重複不可),1,1%
3356945,301010301,金華羽飾,1,5,3,3,攻撃力,2,+1440,クリティカル確率,1,+13.2%,HPが50%以上の時、トリプルアタック確率UP,2,+7.2%,1回攻撃発動時、自分に一定個数ランダムな強化効果,1,1個
3356887,301030101,オミナス・ゴブレット,1,5,3,5,弱体耐性,5,+9%,HP,1,+660,再生,2,480,使用間隔が10ターン以上のアビリティ使用時、自分に与ダメージUP,1,2%
3356872,301070201,サント・ブート,1,5,3,6,攻撃力,2,+1440,奥義ダメージ,2,+14.4%,確率で攻撃開始時に自分の弱体効果を1つ回復,1,20%,敵に一定回数攻撃を与えた時、一度だけ自分に乱撃(3ヒット)効果(1回),1,200回
3356871,301050101,オミナス・トーテム,1,5,3,6,有利属性軽減,3,+5.2%,自属性攻撃力,4,+11.2%,アビリティダメージ上限,1,+8.8%,攻撃開始時に敵の弱体効果の数が3つ以下の時、自分にブロック効果,1,5%
3356827,301040301,金華革帯,1,5,3,1,アビリティダメージ,3,+15.6%,攻撃力,3,+1560,HPが50%以下の時、被ダメージを軽減,1,+8.8%,ターン終了時にHPが50%以下の敵がいる時、一度だけ自分のHPを回復,1,2000
3356159,301030301,金華旗幟,1,5,3,4,トリプルアタック確率,2,+4.8%,クリティカル確率,2,+14.4%,通常攻撃の与ダメージ上昇,4,+11200,バトル開始時に自分に一定個数ランダムな強化効果,1,1個
3356145,301050201,サント・ローブ,5,5,3,1,アビリティダメージ,2,+20.4%,防御,2,+11.6%,奥義与ダメージ上昇,2,+145000,アビリティを一定回数使用する度に自分にダメージ上限UP(累積),1,5回
3334869,301090201,サント・ボアトムジーク,1,5,3,4,弱体耐性,3,+7.8%,回避率,3,+5.2%,奥義ダメージ上限,1,+6.6%,リンクアビリティを一定回数使用時に自分のリンクアビリティの再使用間隔を1ターン短縮,1,8回
3330383,301040301,金華革帯,1,5,3,6,クリティカル確率,1,+13.2%,ダブルアタック確率,3,+7.8%,確率で攻撃開始時に自分の弱体効果を1つ回復,1,20%,バトル開始時に自分に一定個数ランダムな強化効果,1,1個
3307088,301070301,金華覆装,1,5,3,1,アビリティダメージ,1,+13.2%,トリプルアタック確率,1,+4.4%,奥義ダメージ上限,2,+7.2%,1回攻撃発動時、自分に一定個数ランダムな強化効果,1,1個
3306909,301030201,サント・キャスク,1,5,3,6,弱体成功率,4,+8.4%,防御,1,+8.8%,最大HP上昇/防御力-70%,1,+8.8%,獲得経験値UP(重複不可)　◆サブメンバーにいる場合でも発動,1,+1%
3306908,301010101,オミナス・アミュレット,1,5,3,1,弱体耐性,4,+8.4%,アビリティダメージ,1,+13.2%,通常攻撃ダメージ上限UP/アビリティダメージ上限-80％/奥義ダメージ上限-60％,2,+4.8%,1番目のアビリティ使用時にHPを一定割合消費するが、1番目のアビリティの使用間隔を1ターン短縮(レベルに応じて消費割合DOWN),1,30%
3281496,301060101,オミナス・ペンダント,5,5,3,1,弱体成功率,3,+9.3%,自属性攻撃力,3,+12.4%,アビリティ与ダメージ上昇,2,+12000,1回攻撃発動時、自分に一定個数ランダムな強化効果,1,3個
3281276,301080101,オミナス・フィアン,1,5,3,5,ダブルアタック確率,3,+7.8%,自属性攻撃力,2,+9.6%,HPが50%以下の時、被ダメージを軽減,1,+8.8%,ターン終了時、確率で敵の強化効果を全て無効化(重複不可),1,1%
3243152,301080101,オミナス・フィアン,1,5,3,6,回避率,1,+4.4%,有利属性軽減,4,+5.6%,奥義ダメージ特殊上限UP,1,+4.4%,バトル開始時と5ターン毎に自分にバリア効果,1,1000
3243047,301100201,サント・キャプション,1,5,3,3,奥義ダメージ,2,+14.4%,弱体成功率,3,+7.8%,HPが50%以下の時、被ダメージを軽減,5,+12%,バトル開始時に最大HPの20%を消費するが3ターン後、自分にダメージ上限UP,1,10%
3160223,301070101,オミナス・バンクル,1,5,3,5,防御,2,+9.6%,HP,1,+660,HPが50%以上の時、トリプルアタック確率UP,1,+6.6%,攻撃開始時に敵の弱体効果の数が3つ以下の時、自分にブロック効果,1,5%
3160208,301060301,金華望鏡,1,5,3,5,ダブルアタック確率,3,+7.8%,HP,1,+660,アビリティダメージ上限UP/通常攻撃ダメージ上限-20％/奥義ダメージ上限-60％,1,+17.6%,回復アビリティ使用時、自分の次に配置されたキャラに自属性追撃効果(1回),1,4%
3160181,301080101,オミナス・フィアン,1,5,3,2,奥義ダメージ,3,+15.6%,アビリティダメージ,1,+13.2%,アビリティダメージ上限,2,+9.6%,ターン終了時、自分がそのターン中に消費した奥義ゲージ量に応じて自分に与ダメージ上昇,1,最大5000
3160163,301030101,オミナス・ゴブレット,1,5,3,2,弱体耐性,2,+7.2%,ダブルアタック確率,4,+8.4%,通常攻撃ダメージ上限,5,+3%,1番目のアビリティ使用時にHPを一定割合消費するが、1番目のアビリティの使用間隔を1ターン短縮(レベルに応じて消費割合DOWN),1,30%
3159942,301010301,金華羽飾,1,5,3,2,弱体成功率,4,+8.4%,アビリティダメージ,4,+16.8%,チェイン与ダメージUP,1,+6.6%,サブメンバー時、一定ターン毎に敵全体にランダムな弱体効果を1つ付与(重複不可),1,7ターン
3158184,301100101,オミナス・ストーン,1,5,3,6,有利属性軽減,2,+4.8%,攻撃力,2,+1440,HPが100%の時、与ダメージUP,3,+2.6%,バトル開始時から1ターンの間被ダメージ減少,1,1000
3158101,301030301,金華旗幟,1,5,3,2,自属性攻撃力,1,+8.8%,弱体耐性,5,+9%,奥義ダメージ上限UP/通常攻撃ダメージ上限-20％/アビリティダメージ上限-80％,1,+13.2%,バトル開始時と5ターン毎に自分にバリア効果,1,1000
